Time,del_2,del_3,del_6,del_8,del_10,del_13
13.2867,-0.08509231305,-0.2180807902,-0.2378063032,-0.7473845146,-0.2522561597,-0.2513886265
13.30335,-0.08509223359,-0.2180806113,-0.237806134,-0.7473843198,-0.2522560132,-0.2513884639
13.32,-0.08509215402,-0.2180804322,-0.2378059711,-0.7473841248,-0.2522558665,-0.2513883081
13.33665,-0.08509207434,-0.2180802532,-0.2378058017,-0.7473839298,-0.2522557195,-0.2513881453
13.3533,-0.08509199455,-0.218080074,-0.2378056385,-0.7473837347,-0.2522555724,-0.2513879891
13.36995,-0.08509191466,-0.2180798949,-0.2378054689,-0.7473835395,-0.252255425,-0.251387826
13.3866,-0.08509183467,-0.2180797156,-0.2378053056,-0.7473833443,-0.2522552775,-0.2513876695
13.40325,-0.08509175458,-0.2180795364,-0.2378051359,-0.7473831491,-0.2522551297,-0.2513875062
13.4199,-0.0850916744,-0.2180793572,-0.2378049723,-0.7473829538,-0.2522549819,-0.2513873495
13.43655,-0.08509159413,-0.2180791779,-0.2378048025,-0.7473827585,-0.2522548338,-0.251387186
13.4532,-0.08509151378,-0.2180789987,-0.2378046388,-0.7473825632,-0.2522546856,-0.251387029
13.46985,-0.08509143335,-0.2180788195,-0.2378044689,-0.747382368,-0.2522545373,-0.2513868654
13.4865,-0.08509135285,-0.2180786403,-0.2378043052,-0.7473821728,-0.2522543888,-0.2513867083
13.50315,-0.08509127227,-0.2180784612,-0.2378041353,-0.7473819775,-0.2522542403,-0.2513865446
13.5198,-0.08509119163,-0.2180782821,-0.2378039715,-0.7473817824,-0.2522540916,-0.2513863873
13.53645,-0.08509111092,-0.218078103,-0.2378038016,-0.7473815873,-0.2522539428,-0.2513862235
13.5531,-0.08509103015,-0.218077924,-0.2378036378,-0.7473813922,-0.252253794,-0.2513860662
13.56975,-0.08509094933,-0.2180777451,-0.237803468,-0.7473811973,-0.2522536451,-0.2513859024
13.5864,-0.08509086846,-0.2180775663,-0.2378033042,-0.7473810024,-0.2522534961,-0.251385745
13.60305,-0.08509078754,-0.2180773876,-0.2378031345,-0.7473808076,-0.252253347,-0.2513855813
13.6197,-0.08509070657,-0.218077209,-0.2378029707,-0.7473806129,-0.252253198,-0.2513854239
13.63635,-0.08509062557,-0.2180770305,-0.2378028012,-0.7473804183,-0.2522530488,-0.2513852602
13.653,-0.08509054453,-0.2180768521,-0.2378026375,-0.7473802239,-0.2522528997,-0.2513851028
13.66965,-0.08509046345,-0.2180766738,-0.2378024681,-0.7473800296,-0.2522527505,-0.2513849392
13.6863,-0.08509038235,-0.2180764957,-0.2378023046,-0.7473798354,-0.2522526014,-0.2513847819
13.70295,-0.08509030123,-0.2180763178,-0.2378021355,-0.7473796414,-0.2522524522,-0.2513846185
13.7196,-0.08509022008,-0.2180761399,-0.2378019721,-0.7473794476,-0.2522523031,-0.2513844613
13.73625,-0.08509013892,-0.2180759623,-0.2378018032,-0.7473792539,-0.2522521539,-0.2513842981
13.7529,-0.08509005774,-0.2180757848,-0.2378016401,-0.7473790604,-0.2522520048,-0.251384141
13.76955,-0.08508997656,-0.2180756076,-0.2378014714,-0.747378867,-0.2522518558,-0.251383978
13.7862,-0.08508989537,-0.2180754305,-0.2378013085,-0.7473786739,-0.2522517068,-0.251383821
13.80285,-0.08508981417,-0.2180752536,-0.2378011402,-0.747378481,-0.2522515578,-0.2513836583
13.8195,-0.08508973298,-0.2180750769,-0.2378009776,-0.7473782883,-0.252251409,-0.2513835016
13.83615,-0.08508965179,-0.2180749004,-0.2378008096,-0.7473780958,-0.2522512602,-0.2513833391
13.8528,-0.08508957061,-0.2180747242,-0.2378006473,-0.7473779036,-0.2522511114,-0.2513831827
13.86945,-0.08508948945,-0.2180745482,-0.2378004798,-0.7473777116,-0.2522509628,-0.2513830205
13.8861,-0.0850894083,-0.2180743724,-0.2378003178,-0.7473775198,-0.2522508143,-0.2513828644
13.90275,-0.08508932716,-0.2180741969,-0.2378001506,-0.7473773283,-0.2522506659,-0.2513827026
13.9194,-0.08508924605,-0.2180740217,-0.2377999891,-0.7473771371,-0.2522505176,-0.2513825467
13.93605,-0.08508916497,-0.2180738467,-0.2377998223,-0.7473769461,-0.2522503695,-0.2513823853
13.9527,-0.08508908392,-0.2180736719,-0.2377996612,-0.7473767554,-0.2522502214,-0.2513822298
13.96935,-0.0850890029,-0.2180734975,-0.2377994949,-0.7473765649,-0.2522500736,-0.2513820689
13.986,-0.08508892191,-0.2180733233,-0.2377993342,-0.7473763748,-0.2522499258,-0.2513819137
14.00265,-0.08508884097,-0.2180731495,-0.2377991684,-0.747376185,-0.2522497783,-0.2513817532
14.0193,-0.08508876006,-0.2180729759,-0.2377990082,-0.7473759954,-0.2522496309,-0.2513815985
14.03595,-0.08508867921,-0.2180728026,-0.237798843,-0.7473758062,-0.2522494836,-0.2513814385
14.0526,-0.0850885984,-0.2180726297,-0.2377986832,-0.7473756173,-0.2522493366,-0.2513812842
14.06925,-0.08508851765,-0.2180724571,-0.2377985186,-0.7473754288,-0.2522491898,-0.2513811247
14.0859,-0.08508843695,-0.2180722848,-0.2377983593,-0.7473752405,-0.2522490431,-0.2513809709
14.10255,-0.08508835631,-0.2180721128,-0.2377981953,-0.7473750526,-0.2522488967,-0.251380812
14.1192,-0.08508827573,-0.2180719412,-0.2377980366,-0.747374865,-0.2522487505,-0.2513806587
14.13585,-0.08508819522,-0.2180717699,-0.2377978732,-0.7473746778,-0.2522486045,-0.2513805003
14.1525,-0.08508811478,-0.218071599,-0.237797715,-0.7473744909,-0.2522484587,-0.2513803476
14.16915,-0.08508803441,-0.2180714285,-0.2377975523,-0.7473743044,-0.2522483131,-0.2513801898
14.1858,-0.08508795411,-0.2180712583,-0.2377973948,-0.7473741183,-0.2522481679,-0.2513800376
14.20245,-0.08508787389,-0.2180710885,-0.2377972327,-0.7473739325,-0.2522480228,-0.2513798805
14.2191,-0.08508779375,-0.218070919,-0.2377970758,-0.7473737472,-0.252247878,-0.2513797288
14.23575,-0.0850877137,-0.21807075,-0.2377969144,-0.7473735622,-0.2522477335,-0.2513795724
14.2524,-0.08508763373,-0.2180705813,-0.2377967582,-0.7473733775,-0.2522475893,-0.2513794214
14.26905,-0.08508755385,-0.2180704131,-0.2377965975,-0.7473731933,-0.2522474453,-0.2513792656
14.2857,-0.08508747406,-0.2180702452,-0.237796442,-0.7473730095,-0.2522473016,-0.2513791152
14.30235,-0.08508739437,-0.2180700778,-0.2377962821,-0.7473728261,-0.2522471582,-0.2513789602
14.319,-0.08508731477,-0.2180699108,-0.2377961272,-0.7473726431,-0.2522470151,-0.2513788104
14.33565,-0.08508723528,-0.2180697442,-0.2377959681,-0.7473724605,-0.2522468723,-0.2513786561
14.3523,-0.08508715588,-0.218069578,-0.2377958139,-0.7473722783,-0.2522467298,-0.2513785071
14.36895,-0.0850870766,-0.2180694122,-0.2377956556,-0.7473720965,-0.2522465876,-0.2513783536
14.3856,-0.08508699742,-0.2180692469,-0.2377955022,-0.7473719152,-0.2522464458,-0.2513782052
14.40225,-0.08508691835,-0.218069082,-0.2377953447,-0.7473717343,-0.2522463042,-0.2513780525
14.4189,-0.0850868394,-0.2180689176,-0.2377951921,-0.7473715538,-0.252246163,-0.2513779049
14.43555,-0.08508676056,-0.2180687536,-0.2377950354,-0.7473713738,-0.2522460222,-0.2513777529
14.4522,-0.08508668184,-0.2180685901,-0.2377948835,-0.7473711942,-0.2522458817,-0.2513776061
14.46885,-0.08508660325,-0.2180684271,-0.2377947277,-0.7473710151,-0.2522457415,-0.251377455
14.4855,-0.08508652477,-0.2180682645,-0.2377945767,-0.7473708364,-0.2522456017,-0.2513773089
14.50215,-0.08508644643,-0.2180681024,-0.2377944217,-0.7473706581,-0.2522454622,-0.2513771586
14.5188,-0.08508636821,-0.2180679407,-0.2377942715,-0.7473704804,-0.2522453231,-0.2513770134
14.53545,-0.08508629012,-0.2180677796,-0.2377941175,-0.747370303,-0.2522451844,-0.251376864
14.5521,-0.08508621217,-0.2180676189,-0.2377939681,-0.7473701262,-0.2522450461,-0.2513767195
14.56875,-0.08508613435,-0.2180674587,-0.237793815,-0.7473699498,-0.2522449081,-0.251376571
14.5854,-0.08508605667,-0.218067299,-0.2377936665,-0.7473697739,-0.2522447706,-0.2513764274
14.60205,-0.08508597913,-0.2180671398,-0.2377935143,-0.7473695984,-0.2522446334,-0.2513762798
14.6187,-0.08508590174,-0.2180669811,-0.2377933666,-0.7473694235,-0.2522444966,-0.2513761371
14.63535,-0.08508582448,-0.2180668229,-0.2377932154,-0.747369249,-0.2522443602,-0.2513759904
14.652,-0.08508574738,-0.2180666652,-0.2377930687,-0.747369075,-0.2522442242,-0.2513758485
14.66865,-0.08508567042,-0.218066508,-0.2377929184,-0.7473689014,-0.2522440887,-0.2513757028
14.6853,-0.08508559362,-0.2180663514,-0.2377927725,-0.7473687284,-0.2522439535,-0.2513755618
14.70195,-0.08508551697,-0.2180661952,-0.2377926232,-0.7473685559,-0.2522438188,-0.2513754171
14.7186,-0.08508544047,-0.2180660396,-0.2377924783,-0.7473683838,-0.2522436845,-0.251375277
14.73525,-0.08508536414,-0.2180658845,-0.23779233,-0.7473682123,-0.2522435506,-0.2513751333
14.7519,-0.08508528796,-0.21806573,-0.2377921861,-0.7473680412,-0.2522434171,-0.2513749941
14.76855,-0.08508521194,-0.218065576,-0.2377920388,-0.7473678706,-0.2522432841,-0.2513748513
14.7852,-0.08508513609,-0.2180654225,-0.2377918958,-0.7473677006,-0.2522431515,-0.2513747131
14.80185,-0.0850850604,-0.2180652695,-0.2377917495,-0.747367531,-0.2522430193,-0.2513745713
14.8185,-0.08508498488,-0.2180651171,-0.2377916074,-0.747367362,-0.2522428876,-0.2513744341
14.83515,-0.08508490953,-0.2180649653,-0.2377914622,-0.7473671934,-0.2522427564,-0.2513742933
14.8518,-0.08508483435,-0.218064814,-0.2377913211,-0.7473670254,-0.2522426256,-0.251374157
14.86845,-0.08508475934,-0.2180646632,-0.2377911769,-0.7473668579,-0.2522424953,-0.2513740173
14.8851,-0.08508468451,-0.218064513,-0.2377910369,-0.7473666908,-0.2522423654,-0.251373882
14.90175,-0.08508460985,-0.2180643634,-0.2377908937,-0.7473665243,-0.252242236,-0.2513737434
14.9184,-0.08508453538,-0.2180642143,-0.2377907547,-0.7473663584,-0.252242107,-0.251373609
14.93505,-0.08508446108,-0.2180640658,-0.2377906126,-0.7473661929,-0.2522419785,-0.2513734715
14.9517,-0.08508438696,-0.2180639179,-0.2377904745,-0.7473660279,-0.2522418505,-0.2513733381
14.96835,-0.08508431303,-0.2180637705,-0.2377903336,-0.7473658635,-0.252241723,-0.2513732017
14.985,-0.08508423928,-0.2180636237,-0.2377901965,-0.7473656996,-0.252241596,-0.2513730693
15.00165,-0.08508416572,-0.2180634774,-0.2377900566,-0.7473655362,-0.2522414694,-0.2513729339
15.0183,-0.08508409234,-0.2180633318,-0.2377899206,-0.7473653733,-0.2522413433,-0.2513728026
15.03495,-0.08508401916,-0.2180631867,-0.2377897818,-0.747365211,-0.2522412177,-0.2513726684
15.0516,-0.08508394617,-0.2180630422,-0.2377896469,-0.7473650492,-0.2522410926,-0.2513725381
15.06825,-0.08508387336,-0.2180628983,-0.2377895092,-0.7473648879,-0.252240968,-0.2513724049
15.0849,-0.08508380076,-0.218062755,-0.2377893753,-0.7473647271,-0.2522408439,-0.2513722757
15.10155,-0.08508372835,-0.2180626122,-0.2377892387,-0.7473645669,-0.2522407203,-0.2513721437
15.1182,-0.08508365613,-0.2180624701,-0.2377891059,-0.7473644072,-0.2522405972,-0.2513720155
15.13485,-0.08508358412,-0.2180623285,-0.2377889705,-0.747364248,-0.2522404746,-0.2513718846
15.1515,-0.0850835123,-0.2180621875,-0.2377888387,-0.7473640893,-0.2522403525,-0.2513717575
15.16815,-0.08508344068,-0.2180620472,-0.2377887044,-0.7473639312,-0.2522402309,-0.2513716277
15.1848,-0.08508336927,-0.2180619074,-0.2377885737,-0.7473637736,-0.2522401098,-0.2513715017
15.20145,-0.08508329806,-0.2180617682,-0.2377884405,-0.7473636165,-0.2522399892,-0.251371373
15.2181,-0.08508322706,-0.2180616296,-0.2377883109,-0.74736346,-0.2522398691,-0.2513712481
15.23475,-0.08508315626,-0.2180614916,-0.2377881789,-0.747363304,-0.2522397496,-0.2513711206
15.2514,-0.08508308567,-0.2180613542,-0.2377880503,-0.7473631485,-0.2522396306,-0.2513709967
15.26805,-0.08508301529,-0.2180612175,-0.2377879195,-0.7473629935,-0.2522395121,-0.2513708704
15.2847,-0.08508294511,-0.2180610813,-0.237787792,-0.7473628391,-0.2522393941,-0.2513707477
15.30135,-0.08508287515,-0.2180609457,-0.2377876623,-0.7473626852,-0.2522392766,-0.2513706225
15.318,-0.0850828054,-0.2180608107,-0.237787536,-0.7473625318,-0.2522391597,-0.2513705008
15.33465,-0.08508273587,-0.2180606764,-0.2377874074,-0.747362379,-0.2522390433,-0.2513703769
15.3513,-0.08508266655,-0.2180605426,-0.2377872822,-0.7473622267,-0.2522389274,-0.2513702563
15.36795,-0.08508259744,-0.2180604095,-0.2377871548,-0.7473620749,-0.2522388121,-0.2513701335
15.3846,-0.08508252855,-0.218060277,-0.2377870307,-0.7473619237,-0.2522386973,-0.2513700141
15.40125,-0.08508245988,-0.2180601451,-0.2377869045,-0.747361773,-0.252238583,-0.2513698925
15.4179,-0.08508239143,-0.2180600138,-0.2377867814,-0.7473616228,-0.2522384692,-0.2513697741
15.43455,-0.08508232319,-0.2180598831,-0.2377866564,-0.7473614732,-0.252238356,-0.2513696537
15.4512,-0.08508225518,-0.218059753,-0.2377865345,-0.747361324,-0.2522382433,-0.2513695365
15.46785,-0.08508218739,-0.2180596236,-0.2377864107,-0.7473611754,-0.2522381312,-0.2513694173
15.4845,-0.08508211982,-0.2180594947,-0.2377862899,-0.7473610274,-0.2522380196,-0.2513693012
15.50115,-0.08508205248,-0.2180593665,-0.2377861672,-0.7473608798,-0.2522379085,-0.2513691832
15.5178,-0.08508198535,-0.2180592389,-0.2377860475,-0.7473607328,-0.252237798,-0.2513690682
15.53445,-0.08508191846,-0.2180591119,-0.2377859261,-0.7473605863,-0.252237688,-0.2513689514
15.5511,-0.08508185179,-0.2180589856,-0.2377858075,-0.7473604404,-0.2522375786,-0.2513688376
15.56775,-0.08508178534,-0.2180588599,-0.2377856872,-0.7473602949,-0.2522374697,-0.251368722
15.5844,-0.08508171913,-0.2180587347,-0.2377855698,-0.74736015,-0.2522373614,-0.2513686093
15.60105,-0.08508165314,-0.2180586102,-0.2377854507,-0.7473600056,-0.2522372536,-0.2513684949
15.6177,-0.08508158738,-0.2180584864,-0.2377853344,-0.7473598617,-0.2522371463,-0.2513683834
15.63435,-0.08508152186,-0.2180583631,-0.2377852165,-0.7473597184,-0.2522370396,-0.2513682702
15.651,-0.08508145656,-0.2180582405,-0.2377851013,-0.7473595756,-0.2522369335,-0.2513681598
15.66765,-0.08508139149,-0.2180581185,-0.2377849846,-0.7473594333,-0.2522368279,-0.2513680478
15.6843,-0.08508132666,-0.2180579971,-0.2377848706,-0.7473592915,-0.2522367228,-0.2513679385
15.70095,-0.08508126206,-0.2180578763,-0.2377847551,-0.7473591502,-0.2522366183,-0.2513678278
15.7176,-0.08508119769,-0.2180577562,-0.2377846422,-0.7473590094,-0.2522365144,-0.2513677196
15.73425,-0.08508113356,-0.2180576367,-0.2377845278,-0.7473588692,-0.252236411,-0.2513676101
15.7509,-0.08508106966,-0.2180575178,-0.2377844161,-0.7473587295,-0.2522363081,-0.2513675031
15.76755,-0.085081006,-0.2180573995,-0.2377843029,-0.7473585903,-0.2522362058,-0.2513673948
15.7842,-0.08508094257,-0.2180572819,-0.2377841923,-0.7473584516,-0.2522361041,-0.251367289
15.80085,-0.08508087938,-0.2180571649,-0.2377840804,-0.7473583134,-0.2522360029,-0.2513671819
15.8175,-0.08508081643,-0.2180570485,-0.2377839708,-0.7473581757,-0.2522359022,-0.2513670772
15.83415,-0.08508075372,-0.2180569327,-0.2377838601,-0.7473580386,-0.2522358021,-0.2513669713
15.8508,-0.08508069124,-0.2180568175,-0.2377837517,-0.7473579019,-0.2522357026,-0.2513668678
15.86745,-0.08508062901,-0.218056703,-0.2377836422,-0.7473577658,-0.2522356036,-0.2513667631
15.8841,-0.08508056701,-0.2180565891,-0.2377835349,-0.7473576301,-0.2522355052,-0.2513666607
15.90075,-0.08508050525,-0.2180564758,-0.2377834266,-0.747357495,-0.2522354073,-0.2513665572
15.9174,-0.08508044374,-0.2180563632,-0.2377833205,-0.7473573604,-0.2522353099,-0.251366456
15.93405,-0.08508038246,-0.2180562512,-0.2377832133,-0.7473572263,-0.2522352132,-0.2513663538
15.9507,-0.08508032143,-0.2180561398,-0.2377831083,-0.7473570926,-0.252235117,-0.2513662537
15.96735,-0.08508026064,-0.218056029,-0.2377830024,-0.7473569595,-0.2522350213,-0.2513661527
15.984,-0.08508020009,-0.2180559188,-0.2377828985,-0.7473568269,-0.2522349262,-0.2513660537
16.00065,-0.08508013978,-0.2180558093,-0.2377827938,-0.7473566948,-0.2522348316,-0.2513659539
16.0173,-0.08508007972,-0.2180557004,-0.237782691,-0.7473565631,-0.2522347376,-0.2513658562
16.03395,-0.0850800199,-0.2180555921,-0.2377825875,-0.747356432,-0.2522346441,-0.2513657576
16.0506,-0.08507996033,-0.2180554844,-0.2377824859,-0.7473563014,-0.2522345512,-0.2513656609
16.06725,-0.085079901,-0.2180553773,-0.2377823835,-0.7473561712,-0.2522344589,-0.2513655635
16.0839,-0.08507984191,-0.2180552709,-0.237782283,-0.7473560416,-0.2522343671,-0.2513654681
16.10055,-0.08507978307,-0.2180551651,-0.2377821818,-0.7473559124,-0.2522342759,-0.2513653719
16.1172,-0.08507972448,-0.2180550599,-0.2377820824,-0.7473557837,-0.2522341852,-0.2513652775
16.13385,-0.08507966613,-0.2180549553,-0.2377819824,-0.7473556555,-0.252234095,-0.2513651826
16.1505,-0.08507960803,-0.2180548514,-0.2377818842,-0.7473555278,-0.2522340054,-0.2513650894
16.16715,-0.08507955017,-0.218054748,-0.2377817854,-0.7473554006,-0.2522339164,-0.2513649956
16.1838,-0.08507949256,-0.2180546453,-0.2377816882,-0.7473552738,-0.2522338279,-0.2513649036
16.20045,-0.0850794352,-0.2180545432,-0.2377815906,-0.7473551476,-0.25223374,-0.2513648111
16.2171,-0.08507937809,-0.2180544417,-0.2377814946,-0.7473550218,-0.2522336526,-0.2513647201
16.23375,-0.08507932123,-0.2180543409,-0.2377813981,-0.7473548965,-0.2522335657,-0.2513646288
16.2504,-0.08507926461,-0.2180542406,-0.2377813032,-0.7473547717,-0.2522334795,-0.251364539
16.26705,-0.08507920824,-0.218054141,-0.2377812079,-0.7473546473,-0.2522333937,-0.2513644489
16.2837,-0.08507915212,-0.218054042,-0.2377811142,-0.7473545235,-0.2522333085,-0.2513643602
16.30035,-0.08507909625,-0.2180539436,-0.23778102,-0.7473544001,-0.2522332239,-0.2513642713
16.317,-0.08507904063,-0.2180538458,-0.2377809274,-0.7473542771,-0.2522331398,-0.2513641838
16.33365,-0.08507898525,-0.2180537486,-0.2377808344,-0.7473541547,-0.2522330562,-0.2513640961
16.3503,-0.08507893013,-0.218053652,-0.2377807429,-0.7473540327,-0.2522329732,-0.2513640097
16.36695,-0.08507887526,-0.218053556,-0.2377806511,-0.7473539112,-0.2522328908,-0.2513639231
16.3836,-0.08507882064,-0.2180534607,-0.2377805606,-0.7473537901,-0.2522328088,-0.2513638379
16.40025,-0.08507876626,-0.2180533659,-0.23778047,-0.7473536695,-0.2522327275,-0.2513637525
16.4169,-0.08507871214,-0.2180532718,-0.2377803806,-0.7473535494,-0.2522326466,-0.2513636684
16.43355,-0.08507865827,-0.2180531783,-0.2377802912,-0.7473534297,-0.2522325664,-0.2513635843
16.4502,-0.08507860465,-0.2180530854,-0.2377802029,-0.7473533105,-0.2522324866,-0.2513635012
16.46685,-0.08507855128,-0.2180529931,-0.2377801146,-0.7473531918,-0.2522324074,-0.2513634183
16.4835,-0.08507849816,-0.2180529014,-0.2377800275,-0.7473530735,-0.2522323288,-0.2513633364
16.50015,-0.08507844529,-0.2180528103,-0.2377799403,-0.7473529556,-0.2522322506,-0.2513632546
16.5168,-0.08507839268,-0.2180527198,-0.2377798542,-0.7473528382,-0.2522321731,-0.2513631738
16.53345,-0.08507834031,-0.2180526299,-0.2377797683,-0.7473527213,-0.252232096,-0.2513630932
16.5501,-0.0850782882,-0.2180525406,-0.2377796833,-0.7473526048,-0.2522320195,-0.2513630135
16.56675,-0.08507823634,-0.2180524519,-0.2377795984,-0.7473524888,-0.2522319435,-0.2513629341
16.5834,-0.08507818473,-0.2180523638,-0.2377795145,-0.7473523732,-0.2522318681,-0.2513628556
16.60005,-0.08507813337,-0.2180522763,-0.2377794308,-0.7473522581,-0.2522317932,-0.2513627773
16.6167,-0.08507808226,-0.2180521894,-0.237779348,-0.7473521434,-0.2522317188,-0.2513626999
16.63335,-0.08507803141,-0.2180521032,-0.2377792655,-0.7473520291,-0.252231645,-0.2513626228
16.65,-0.08507798081,-0.2180520175,-0.2377791837,-0.7473519153,-0.2522315717,-0.2513625464
16.66665,-0.08507793046,-0.2180519324,-0.2377791023,-0.747351802,-0.252231499,-0.2513624706
16.6833,-0.08507788037,-0.2180518479,-0.2377790216,-0.747351689,-0.2522314267,-0.2513623953
16.69995,-0.08507783053,-0.218051764,-0.2377789414,-0.7473515766,-0.252231355,-0.2513623206
16.7166,-0.08507778094,-0.2180516807,-0.2377788617,-0.7473514645,-0.2522312839,-0.2513622464
16.73325,-0.0850777316,-0.218051598,-0.2377787826,-0.7473513529,-0.2522312132,-0.2513621728
16.7499,-0.08507768251,-0.2180515158,-0.2377787041,-0.7473512417,-0.2522311431,-0.2513620997
16.76655,-0.08507763368,-0.2180514343,-0.2377786261,-0.747351131,-0.2522310735,-0.2513620273
16.7832,-0.0850775851,-0.2180513534,-0.2377785486,-0.7473510207,-0.2522310045,-0.2513619553
16.79985,-0.08507753678,-0.218051273,-0.2377784717,-0.7473509108,-0.252230936,-0.2513618841
16.8165,-0.08507748871,-0.2180511933,-0.2377783953,-0.7473508013,-0.252230868,-0.2513618132
16.83315,-0.08507744089,-0.2180511141,-0.2377783195,-0.7473506923,-0.2522308005,-0.2513617431
16.8498,-0.08507739332,-0.2180510355,-0.2377782441,-0.7473505837,-0.2522307335,-0.2513616733
16.86645,-0.08507734601,-0.2180509575,-0.2377781695,-0.7473504755,-0.2522306671,-0.2513616043
16.8831,-0.08507729895,-0.2180508801,-0.2377780952,-0.7473503678,-0.2522306012,-0.2513615355
16.89975,-0.08507725214,-0.2180508033,-0.2377780217,-0.7473502604,-0.2522305358,-0.2513614678
16.9164,-0.08507720559,-0.2180507271,-0.2377779484,-0.7473501535,-0.2522304709,-0.2513614001
16.93305,-0.08507715929,-0.2180506514,-0.237777876,-0.747350047,-0.2522304066,-0.2513613334
16.9497,-0.08507711324,-0.2180505763,-0.2377778037,-0.747349941,-0.2522303428,-0.2513612668
16.96635,-0.08507706745,-0.2180505019,-0.2377777324,-0.7473498353,-0.2522302794,-0.2513612013
16.983,-0.08507702191,-0.2180504279,-0.2377776612,-0.7473497301,-0.2522302166,-0.2513611357
16.99965,-0.08507697662,-0.2180503546,-0.237777591,-0.7473496253,-0.2522301544,-0.2513610713
17.0163,-0.08507693159,-0.2180502819,-0.2377775209,-0.7473495208,-0.2522300926,-0.2513610068
17.03295,-0.08507688681,-0.2180502097,-0.2377774518,-0.7473494169,-0.2522300313,-0.2513609436
17.0496,-0.08507684228,-0.2180501381,-0.2377773827,-0.7473493133,-0.2522299706,-0.2513608801
17.06625,-0.08507679801,-0.2180500671,-0.2377773146,-0.7473492101,-0.2522299104,-0.251360818
17.0829,-0.08507675399,-0.2180499966,-0.2377772466,-0.7473491073,-0.2522298507,-0.2513607556
17.09955,-0.08507671022,-0.2180499268,-0.2377771796,-0.747349005,-0.2522297915,-0.2513606946
17.1162,-0.08507666671,-0.2180498575,-0.2377771126,-0.747348903,-0.2522297328,-0.2513606333
17.13285,-0.08507662345,-0.2180497887,-0.2377770468,-0.7473488015,-0.2522296746,-0.2513605734
17.1495,-0.08507658045,-0.2180497206,-0.2377769807,-0.7473487003,-0.2522296169,-0.2513605131
17.16615,-0.08507653769,-0.218049653,-0.237776916,-0.7473485996,-0.2522295597,-0.2513604543
17.1828,-0.08507649519,-0.218049586,-0.237776851,-0.7473484993,-0.2522295031,-0.2513603951
17.19945,-0.08507645295,-0.2180495196,-0.2377767873,-0.7473483994,-0.2522294469,-0.2513603374
17.2161,-0.08507641096,-0.2180494537,-0.2377767233,-0.7473482998,-0.2522293912,-0.2513602792
17.23275,-0.08507636922,-0.2180493884,-0.2377766607,-0.7473482007,-0.2522293361,-0.2513602226
17.2494,-0.08507632773,-0.2180493237,-0.2377765977,-0.747348102,-0.2522292814,-0.2513601655
17.26605,-0.0850762865,-0.2180492595,-0.2377765362,-0.7473480036,-0.2522292273,-0.25136011
17.2827,-0.08507624552,-0.2180491959,-0.2377764742,-0.7473479057,-0.2522291737,-0.2513600539
17.29935,-0.08507620479,-0.2180491328,-0.2377764138,-0.7473478081,-0.2522291205,-0.2513599995
17.316,-0.08507616432,-0.2180490704,-0.2377763528,-0.747347711,-0.2522290679,-0.2513599444
17.33265,-0.0850761241,-0.2180490085,-0.2377762934,-0.7473476142,-0.2522290157,-0.2513598911
17.3493,-0.08507608414,-0.2180489471,-0.2377762335,-0.7473475179,-0.2522289641,-0.2513598371
17.36595,-0.08507604442,-0.2180488863,-0.2377761752,-0.7473474219,-0.2522289129,-0.2513597849
17.3826,-0.08507600496,-0.2180488261,-0.2377761162,-0.7473473263,-0.2522288622,-0.2513597318
17.39925,-0.08507596576,-0.2180487664,-0.2377760589,-0.7473472311,-0.2522288121,-0.2513596808
17.4159,-0.0850759268,-0.2180487073,-0.237776001,-0.7473471363,-0.2522287624,-0.2513596287
17.43255,-0.0850758881,-0.2180486487,-0.2377759448,-0.7473470419,-0.2522287132,-0.2513595787
17.4492,-0.08507584965,-0.2180485907,-0.2377758878,-0.7473469479,-0.2522286646,-0.2513595277
17.46585,-0.08507581146,-0.2180485333,-0.2377758327,-0.7473468543,-0.2522286164,-0.2513594788
17.4825,-0.08507577352,-0.2180484764,-0.2377757767,-0.747346761,-0.2522285687,-0.2513594288
17.49915,-0.08507573583,-0.2180484201,-0.2377757226,-0.7473466682,-0.2522285215,-0.2513593809
17.5158,-0.08507569839,-0.2180483643,-0.2377756676,-0.7473465757,-0.2522284747,-0.2513593319
17.53245,-0.08507566121,-0.2180483091,-0.2377756145,-0.7473464836,-0.2522284285,-0.2513592852
17.5491,-0.08507562428,-0.2180482544,-0.2377755605,-0.7473463919,-0.2522283828,-0.2513592372
17.56575,-0.0850755876,-0.2180482003,-0.2377755085,-0.7473463005,-0.2522283375,-0.2513591915
17.5824,-0.08507555117,-0.2180481467,-0.2377754555,-0.7473462096,-0.2522282927,-0.2513591445
17.59905,-0.085075515,-0.2180480937,-0.2377754045,-0.747346119,-0.2522282484,-0.2513590999
17.6157,-0.08507547908,-0.2180480413,-0.2377753525,-0.7473460288,-0.2522282046,-0.2513590539
17.63235,-0.08507544341,-0.2180479893,-0.2377753025,-0.747345939,-0.2522281613,-0.2513590103
17.649,-0.085075408,-0.218047938,-0.2377752515,-0.7473458496,-0.2522281185,-0.2513589653
17.66565,-0.08507537284,-0.2180478872,-0.2377752026,-0.7473457605,-0.2522280761,-0.2513589228
17.6823,-0.08507533793,-0.2180478369,-0.2377751525,-0.7473456718,-0.2522280343,-0.2513588788
17.69895,-0.08507530327,-0.2180477872,-0.2377751046,-0.7473455835,-0.2522279929,-0.2513588373
