Time,V2_rms,V3_rms,V6_rms,V8_rms,V10_rms,V13_rms
16.9497,1.047924471,1.013187834,1.078237459,1.094538199,1.039123972,1.056733448
16.96635,1.047924601,1.013188035,1.078237654,1.094538349,1.039124155,1.056733639
16.983,1.04792473,1.013188238,1.078237858,1.0945385,1.039124338,1.056733841
16.99965,1.04792486,1.01318844,1.078238053,1.094538651,1.039124521,1.056734032
17.0163,1.04792499,1.013188643,1.078238259,1.094538803,1.039124705,1.056734234
17.03295,1.04792512,1.013188846,1.078238454,1.094538955,1.03912489,1.056734426
17.0496,1.04792525,1.013189049,1.07823866,1.094539107,1.039125074,1.056734629
17.06625,1.047925381,1.013189253,1.078238857,1.094539261,1.039125259,1.056734822
17.0829,1.047925511,1.013189457,1.078239063,1.094539414,1.039125444,1.056735026
17.09955,1.047925642,1.013189661,1.07823926,1.094539569,1.039125629,1.056735219
17.1162,1.047925773,1.013189866,1.078239468,1.094539723,1.039125815,1.056735423
17.13285,1.047925905,1.013190071,1.078239665,1.094539878,1.039126001,1.056735617
17.1495,1.047926036,1.013190276,1.078239873,1.094540034,1.039126187,1.056735822
17.16615,1.047926168,1.013190481,1.078240071,1.09454019,1.039126373,1.056736016
17.1828,1.0479263,1.013190687,1.07824028,1.094540347,1.03912656,1.056736222
17.19945,1.047926432,1.013190893,1.078240479,1.094540504,1.039126747,1.056736417
17.2161,1.047926564,1.013191099,1.078240688,1.094540661,1.039126934,1.056736622
17.23275,1.047926697,1.013191306,1.078240887,1.094540819,1.039127122,1.056736818
17.2494,1.047926829,1.013191513,1.078241097,1.094540978,1.039127309,1.056737024
17.26605,1.047926962,1.01319172,1.078241297,1.094541137,1.039127497,1.05673722
17.2827,1.047927095,1.013191927,1.078241507,1.094541296,1.039127686,1.056737428
17.29935,1.047927228,1.013192135,1.078241708,1.094541456,1.039127874,1.056737624
17.316,1.047927362,1.013192343,1.078241919,1.094541617,1.039128063,1.056737832
17.33265,1.047927495,1.013192551,1.07824212,1.094541778,1.039128252,1.056738029
17.3493,1.047927629,1.013192759,1.078242332,1.094541939,1.039128441,1.056738237
17.36595,1.047927763,1.013192968,1.078242533,1.094542101,1.039128631,1.056738434
17.3826,1.047927897,1.013193177,1.078242745,1.094542263,1.03912882,1.056738643
17.39925,1.047928031,1.013193386,1.078242948,1.094542425,1.03912901,1.056738841
17.4159,1.047928165,1.013193596,1.07824316,1.094542589,1.039129201,1.05673905
17.43255,1.0479283,1.013193805,1.078243363,1.094542752,1.039129391,1.056739249
17.4492,1.047928435,1.013194015,1.078243576,1.094542916,1.039129582,1.056739458
17.46585,1.04792857,1.013194226,1.07824378,1.094543081,1.039129773,1.056739658
17.4825,1.047928705,1.013194436,1.078243993,1.094543245,1.039129964,1.056739868
17.49915,1.04792884,1.013194647,1.078244197,1.094543411,1.039130155,1.056740067
17.5158,1.047928975,1.013194858,1.078244411,1.094543577,1.039130347,1.056740278
17.53245,1.047929111,1.013195069,1.078244616,1.094543743,1.039130539,1.056740478
17.5491,1.047929246,1.01319528,1.07824483,1.094543909,1.039130731,1.056740689
17.56575,1.047929382,1.013195492,1.078245035,1.094544077,1.039130923,1.056740889
17.5824,1.047929518,1.013195704,1.078245251,1.094544244,1.039131116,1.056741101
17.59905,1.047929654,1.013195916,1.078245456,1.094544412,1.039131308,1.056741302
17.6157,1.04792979,1.013196128,1.078245672,1.09454458,1.039131501,1.056741514
17.63235,1.047929927,1.013196341,1.078245878,1.094544749,1.039131694,1.056741715
17.649,1.047930063,1.013196554,1.078246094,1.094544918,1.039131888,1.056741927
17.66565,1.0479302,1.013196767,1.0782463,1.094545088,1.039132081,1.056742129
17.6823,1.047930337,1.01319698,1.078246517,1.094545258,1.039132275,1.056742342
17.69895,1.047930474,1.013197193,1.078246724,1.094545428,1.039132469,1.056742544
17.7156,1.047930611,1.013197407,1.078246941,1.094545599,1.039132663,1.056742757
17.73225,1.047930748,1.013197621,1.078247148,1.094545771,1.039132857,1.05674296
17.7489,1.047930885,1.013197835,1.078247366,1.094545942,1.039133052,1.056743174
17.76555,1.047931023,1.013198049,1.078247573,1.094546114,1.039133246,1.056743377
17.7822,1.047931161,1.013198264,1.078247791,1.094546287,1.039133441,1.056743591
17.79885,1.047931298,1.013198478,1.078248,1.09454646,1.039133636,1.056743794
17.8155,1.047931436,1.013198693,1.078248218,1.094546633,1.039133832,1.056744008
17.83215,1.047931574,1.013198908,1.078248427,1.094546807,1.039134027,1.056744212
17.8488,1.047931712,1.013199123,1.078248645,1.094546981,1.039134223,1.056744427
17.86545,1.047931851,1.013199339,1.078248855,1.094547155,1.039134419,1.056744631
17.8821,1.047931989,1.013199554,1.078249074,1.09454733,1.039134615,1.056744846
17.89875,1.047932128,1.01319977,1.078249283,1.094547506,1.039134811,1.056745051
17.9154,1.047932266,1.013199986,1.078249503,1.094547681,1.039135007,1.056745266
17.93205,1.047932405,1.013200202,1.078249713,1.094547857,1.039135203,1.056745471
17.9487,1.047932544,1.013200419,1.078249933,1.094548034,1.0391354,1.056745687
17.96535,1.047932683,1.013200635,1.078250143,1.09454821,1.039135597,1.056745892
17.982,1.047932822,1.013200852,1.078250363,1.094548388,1.039135794,1.056746108
17.99865,1.047932961,1.013201069,1.078250574,1.094548565,1.039135991,1.056746314
18.0153,1.0479331,1.013201286,1.078250795,1.094548743,1.039136188,1.05674653
18.03195,1.04793324,1.013201503,1.078251006,1.094548921,1.039136386,1.056746737
18.0486,1.047933379,1.01320172,1.078251227,1.0945491,1.039136583,1.056746953
18.06525,1.047933519,1.013201938,1.078251439,1.094549279,1.039136781,1.05674716
18.0819,1.047933659,1.013202156,1.07825166,1.094549458,1.039136979,1.056747376
18.09855,1.047933799,1.013202374,1.078251872,1.094549638,1.039137177,1.056747583
18.1152,1.047933939,1.013202592,1.078252093,1.094549818,1.039137375,1.0567478
18.13185,1.047934079,1.01320281,1.078252306,1.094549999,1.039137574,1.056748007
18.1485,1.047934219,1.013203028,1.078252528,1.09455018,1.039137772,1.056748225
18.16515,1.047934359,1.013203247,1.07825274,1.094550361,1.039137971,1.056748432
18.1818,1.047934499,1.013203465,1.078252962,1.094550542,1.039138169,1.05674865
18.19845,1.04793464,1.013203684,1.078253175,1.094550724,1.039138368,1.056748858
18.2151,1.04793478,1.013203903,1.078253398,1.094550906,1.039138567,1.056749075
18.23175,1.047934921,1.013204122,1.078253611,1.094551089,1.039138766,1.056749283
18.2484,1.047935062,1.013204341,1.078253834,1.094551272,1.039138966,1.056749502
18.26505,1.047935203,1.01320456,1.078254048,1.094551455,1.039139165,1.05674971
18.2817,1.047935343,1.01320478,1.078254271,1.094551639,1.039139364,1.056749928
18.29835,1.047935484,1.013204999,1.078254485,1.094551823,1.039139564,1.056750137
18.315,1.047935625,1.013205219,1.078254708,1.094552007,1.039139764,1.056750355
18.33165,1.047935767,1.013205439,1.078254922,1.094552192,1.039139964,1.056750564
18.3483,1.047935908,1.013205659,1.078255146,1.094552376,1.039140164,1.056750783
18.36495,1.047936049,1.013205879,1.07825536,1.094552562,1.039140364,1.056750992
18.3816,1.047936191,1.013206099,1.078255584,1.094552747,1.039140564,1.056751211
18.39825,1.047936332,1.013206319,1.078255799,1.094552933,1.039140764,1.05675142
18.4149,1.047936473,1.013206539,1.078256023,1.094553119,1.039140964,1.056751639
18.43155,1.047936615,1.01320676,1.078256238,1.094553306,1.039141165,1.056751849
18.4482,1.047936757,1.013206981,1.078256462,1.094553493,1.039141365,1.056752068
18.46485,1.047936898,1.013207201,1.078256678,1.09455368,1.039141566,1.056752278
18.4815,1.04793704,1.013207422,1.078256902,1.094553867,1.039141767,1.056752498
18.49815,1.047937182,1.013207643,1.078257118,1.094554055,1.039141968,1.056752707
18.5148,1.047937324,1.013207864,1.078257342,1.094554243,1.039142169,1.056752927
18.53145,1.047937466,1.013208085,1.078257558,1.094554431,1.03914237,1.056753137
18.5481,1.047937608,1.013208306,1.078257783,1.09455462,1.039142571,1.056753357
18.56475,1.04793775,1.013208528,1.078257999,1.094554809,1.039142772,1.056753567
18.5814,1.047937893,1.013208749,1.078258224,1.094554998,1.039142973,1.056753787
18.59805,1.047938035,1.01320897,1.07825844,1.094555188,1.039143174,1.056753998
18.6147,1.047938177,1.013209192,1.078258666,1.094555378,1.039143376,1.056754218
18.63135,1.047938319,1.013209413,1.078258882,1.094555568,1.039143577,1.056754428
18.648,1.047938462,1.013209635,1.078259108,1.094555758,1.039143779,1.056754649
18.66465,1.047938604,1.013209857,1.078259324,1.094555949,1.03914398,1.056754859
18.6813,1.047938747,1.013210079,1.07825955,1.09455614,1.039144182,1.05675508
18.69795,1.047938889,1.013210301,1.078259766,1.094556331,1.039144384,1.056755291
18.7146,1.047939032,1.013210523,1.078259992,1.094556522,1.039144586,1.056755511
18.73125,1.047939175,1.013210745,1.078260209,1.094556714,1.039144788,1.056755722
18.7479,1.047939317,1.013210967,1.078260435,1.094556906,1.039144989,1.056755943
18.76455,1.04793946,1.013211189,1.078260652,1.094557099,1.039145191,1.056756154
18.7812,1.047939603,1.013211411,1.078260878,1.094557291,1.039145393,1.056756375
18.79785,1.047939746,1.013211633,1.078261095,1.094557484,1.039145595,1.056756586
18.8145,1.047939889,1.013211856,1.078261322,1.094557677,1.039145798,1.056756807
18.83115,1.047940032,1.013212078,1.078261539,1.094557871,1.039146,1.056757018
18.8478,1.047940175,1.0132123,1.078261765,1.094558064,1.039146202,1.056757239
18.86445,1.047940318,1.013212523,1.078261983,1.094558258,1.039146404,1.05675745
18.8811,1.047940461,1.013212745,1.078262209,1.094558452,1.039146606,1.056757671
18.89775,1.047940604,1.013212968,1.078262427,1.094558647,1.039146809,1.056757883
18.9144,1.047940747,1.01321319,1.078262653,1.094558841,1.039147011,1.056758104
18.93105,1.04794089,1.013213413,1.078262871,1.094559036,1.039147213,1.056758315
18.9477,1.047941033,1.013213636,1.078263097,1.094559231,1.039147416,1.056758536
18.96435,1.047941176,1.013213858,1.078263315,1.094559426,1.039147618,1.056758748
18.981,1.047941319,1.013214081,1.078263542,1.094559622,1.039147821,1.056758969
18.99765,1.047941462,1.013214304,1.078263759,1.094559818,1.039148023,1.05675918
19.0143,1.047941606,1.013214526,1.078263986,1.094560014,1.039148226,1.056759401
19.03095,1.047941749,1.013214749,1.078264204,1.09456021,1.039148428,1.056759613
19.0476,1.047941892,1.013214972,1.078264431,1.094560407,1.039148631,1.056759834
19.06425,1.047942035,1.013215195,1.078264649,1.094560603,1.039148833,1.056760046
19.0809,1.047942179,1.013215417,1.078264875,1.0945608,1.039149036,1.056760267
19.09755,1.047942322,1.01321564,1.078265094,1.094560998,1.039149238,1.056760479
19.1142,1.047942465,1.013215863,1.07826532,1.094561195,1.039149441,1.0567607
19.13085,1.047942609,1.013216086,1.078265538,1.094561392,1.039149643,1.056760911
19.1475,1.047942752,1.013216309,1.078265765,1.09456159,1.039149846,1.056761132
19.16415,1.047942895,1.013216531,1.078265983,1.094561788,1.039150048,1.056761344
19.1808,1.047943039,1.013216754,1.07826621,1.094561987,1.039150251,1.056761565
19.19745,1.047943182,1.013216977,1.078266428,1.094562185,1.039150453,1.056761777
19.2141,1.047943326,1.0132172,1.078266655,1.094562384,1.039150656,1.056761998
19.23075,1.047943469,1.013217423,1.078266873,1.094562582,1.039150858,1.056762209
19.2474,1.047943612,1.013217645,1.0782671,1.094562781,1.039151061,1.05676243
19.26405,1.047943756,1.013217868,1.078267318,1.094562981,1.039151263,1.056762642
19.2807,1.047943899,1.013218091,1.078267545,1.09456318,1.039151466,1.056762863
19.29735,1.047944042,1.013218313,1.078267763,1.09456338,1.039151668,1.056763074
19.314,1.047944186,1.013218536,1.07826799,1.094563579,1.03915187,1.056763295
19.33065,1.047944329,1.013218759,1.078268208,1.094563779,1.039152073,1.056763507
19.3473,1.047944472,1.013218981,1.078268434,1.09456398,1.039152275,1.056763727
19.36395,1.047944616,1.013219204,1.078268653,1.09456418,1.039152477,1.056763939
19.3806,1.047944759,1.013219427,1.078268879,1.09456438,1.03915268,1.056764159
19.39725,1.047944902,1.013219649,1.078269097,1.094564581,1.039152882,1.056764371
19.4139,1.047945046,1.013219872,1.078269324,1.094564782,1.039153084,1.056764591
19.43055,1.047945189,1.013220094,1.078269542,1.094564983,1.039153286,1.056764803
19.4472,1.047945332,1.013220316,1.078269768,1.094565184,1.039153488,1.056765023
19.46385,1.047945475,1.013220539,1.078269986,1.094565386,1.039153691,1.056765234
19.4805,1.047945619,1.013220761,1.078270212,1.094565587,1.039153893,1.056765455
19.49715,1.047945762,1.013220983,1.07827043,1.094565789,1.039154095,1.056765666
19.5138,1.047945905,1.013221205,1.078270657,1.094565991,1.039154296,1.056765886
19.53045,1.047946048,1.013221428,1.078270875,1.094566193,1.039154498,1.056766097
19.5471,1.047946191,1.01322165,1.078271101,1.094566395,1.0391547,1.056766317
19.56375,1.047946334,1.013221872,1.078271318,1.094566597,1.039154902,1.056766528
19.5804,1.047946477,1.013222094,1.078271544,1.0945668,1.039155104,1.056766748
19.59705,1.04794662,1.013222316,1.078271762,1.094567002,1.039155305,1.056766959
19.6137,1.047946763,1.013222537,1.078271988,1.094567205,1.039155507,1.056767178
19.63035,1.047946906,1.013222759,1.078272206,1.094567408,1.039155708,1.056767389
19.647,1.047947049,1.013222981,1.078272431,1.094567611,1.03915591,1.056767608
19.66365,1.047947192,1.013223202,1.078272649,1.094567814,1.039156111,1.056767819
19.6803,1.047947335,1.013223424,1.078272874,1.094568017,1.039156312,1.056768038
19.69695,1.047947478,1.013223645,1.078273092,1.094568221,1.039156514,1.056768249
19.7136,1.047947621,1.013223867,1.078273317,1.094568424,1.039156715,1.056768467
19.73025,1.047947763,1.013224088,1.078273534,1.094568628,1.039156916,1.056768678
19.7469,1.047947906,1.013224309,1.078273759,1.094568832,1.039157117,1.056768897
19.76355,1.047948049,1.01322453,1.078273976,1.094569036,1.039157318,1.056769107
19.7802,1.047948191,1.013224751,1.078274201,1.09456924,1.039157518,1.056769325
19.79685,1.047948334,1.013224972,1.078274418,1.094569444,1.039157719,1.056769535
19.8135,1.047948476,1.013225193,1.078274643,1.094569648,1.03915792,1.056769754
19.83015,1.047948619,1.013225414,1.07827486,1.094569852,1.03915812,1.056769963
19.8468,1.047948761,1.013225634,1.078275085,1.094570057,1.039158321,1.056770181
19.86345,1.047948903,1.013225855,1.078275301,1.094570261,1.039158521,1.056770391
19.8801,1.047949046,1.013226075,1.078275526,1.094570466,1.039158721,1.056770609
19.89675,1.047949188,1.013226295,1.078275742,1.094570671,1.039158921,1.056770818
19.9134,1.04794933,1.013226515,1.078275966,1.094570876,1.039159121,1.056771036
19.93005,1.047949472,1.013226735,1.078276182,1.094571081,1.039159321,1.056771245
19.9467,1.047949614,1.013226955,1.078276406,1.094571286,1.039159521,1.056771462
19.96335,1.047949756,1.013227175,1.078276622,1.094571491,1.03915972,1.056771671
19.98,1.047949898,1.013227395,1.078276846,1.094571696,1.03915992,1.056771888
