Time,W2,W3,W6,W8
2.1978,377.0828174,377.0819088,377.1211084,377.1106746
2.21445,377.0890542,377.0884392,377.1097417,377.1100368
2.2311,377.0950334,377.0947301,377.0986567,377.1087751
2.24775,377.1008205,377.1008106,377.0885695,377.1072225
2.2644,377.1064851,377.1067155,377.0800985,377.1057067
2.28105,377.1120975,377.1124852,377.0737469,377.1045394
2.2977,377.1177258,377.1181642,377.0698927,377.1040055
2.31435,377.1234327,377.1238002,377.0687826,377.104354
2.331,377.1292733,377.1294421,377.0705337,377.1057907
2.34765,377.1352929,377.1351385,377.0751385,377.1084721
2.3643,377.1415255,377.1409361,377.0824754,377.1125022
2.38095,377.1479928,377.1468778,377.0923226,377.1179307
2.3976,377.1547036,377.1530009,377.1043752,377.1247532
2.41425,377.1616543,377.1593359,377.1182633,377.1329137
2.4309,377.1688293,377.1659053,377.1335722,377.1423085
2.44755,377.1762022,377.1727222,377.1498625,377.1527921
2.4642,377.1837376,377.1797902,377.1666886,377.1641841
2.48085,377.1913927,377.1871028,377.1836175,377.1762772
2.4975,377.1991193,377.1946439,377.200244,377.1888454
2.51415,377.2068665,377.2023876,377.2162048,377.2016538
2.5308,377.2145825,377.2102998,377.2311891,377.2144668
2.54745,377.2222168,377.2183391,377.2449463,377.2270568
2.5641,377.2297222,377.226458,377.2572912,377.2392125
2.58075,377.2370566,377.2346047,377.2681054,377.2507455
2.5974,377.2441845,377.2427249,377.2773369,377.2614964
2.61405,377.2510779,377.2507637,377.2849963,377.2713391
2.6307,377.257717,377.2586675,377.2911512,377.280184
2.64735,377.2640907,377.2663856,377.2959193,377.2879796
2.664,377.2701963,377.273872,377.299459,377.2947128
2.68065,377.2760394,377.2810867,377.3019603,377.300407
2.6973,377.281633,377.2879973,377.3036347,377.3051201
2.71395,377.2869964,377.2945796,377.3047049,377.3089404
2.7306,377.2921545,377.3008182,377.3053956,377.3119818
2.74725,377.2971356,377.3067069,377.3059245,377.3143785
2.7639,377.3019708,377.3122489,377.3064943,377.3162788
2.78055,377.3066922,377.3174558,377.3072862,377.3178389
2.7972,377.3113316,377.3223477,377.3084549,377.3192167
2.81385,377.3159189,377.3269515,377.3101245,377.3205661
2.8305,377.3204814,377.3313003,377.3123866,377.322031
2.84715,377.3250427,377.3354321,377.3152996,377.3237406
2.8638,377.3296216,377.3393877,377.3188888,377.3258054
2.88045,377.3342323,377.3432099,377.323149,377.3283141
2.8971,377.3388834,377.3469418,377.3280467,377.3313311
2.91375,377.3435783,377.3506248,377.3335238,377.3348956
2.9304,377.3483155,377.3542981,377.3395024,377.3390215
2.94705,377.3530886,377.3579968,377.3458892,377.343698
2.9637,377.357887,377.3617509,377.3525802,377.3488916
2.98035,377.3626968,377.3655848,377.359466,377.3545481
2.997,377.3675015,377.3695166,377.366436,377.3605963
3.01365,377.3722825,377.3735573,377.3733829,377.3669512
3.0303,377.3770207,377.3777113,377.3802066,377.3735183
3.04695,377.3816966,377.3819763,377.3868171,377.380197
3.0636,377.3862916,377.3863435,377.3931372,377.3868857
3.08025,377.3907884,377.3907985,377.3991042,377.3934847
3.0969,377.3951718,377.3953216,377.4046711,377.3999005
3.11355,377.3994291,377.3998892,377.4098069,377.4060488
3.1302,377.4035504,377.4044745,377.4144964,377.411857
3.14685,377.4075289,377.4090486,377.4187393,377.4172665
3.1635,377.411361,377.4135817,377.4225493,377.4222342
3.18015,377.4150459,377.4180441,377.4259516,377.4267328
3.1968,377.4185859,377.422407,377.4289818,377.4307515
3.21345,377.4219858,377.4266441,377.4316831,377.4342951
3.2301,377.4252524,377.4307315,377.4341042,377.4373831
3.24675,377.4283945,377.4346492,377.4362972,377.440048
3.2634,377.4314222,377.4383812,377.438315,377.4423337
3.28005,377.4343461,377.441916,377.4402095,377.4442925
3.2967,377.4371774,377.4452467,377.4420299,377.4459832
3.31335,377.4399271,377.448371,377.4438209,377.4474685
3.33,377.4426055,377.4512912,377.4456218,377.4488121
3.34665,377.4452221,377.4540139,377.4474652,377.4500764
3.3633,377.4477852,377.4565494,377.4493765,377.4513203
3.37995,377.4503014,377.4589114,377.4513738,377.452597
3.3966,377.4527761,377.461116,377.4534678,377.4539526
3.41325,377.4552128,377.4631815,377.4556623,377.4554246
3.4299,377.4576134,377.4651273,377.4579542,377.457041
3.44655,377.4599783,377.4669735,377.4603348,377.4588201
3.4632,377.4623064,377.46874,377.4627902,377.46077
3.47985,377.4645953,377.4704457,377.4653028,377.4628892
3.4965,377.4668417,377.4721082,377.4678515,377.4651673
3.51315,377.4690413,377.4737434,377.4704138,377.4675859
3.5298,377.4711895,377.4753645,377.4729658,377.4701196
3.54645,377.4732813,377.4769822,377.4754839,377.4727376
3.5631,377.4753115,377.4786045,377.4779451,377.4754056
3.57975,377.4772753,377.4802362,377.4803281,377.4780864
3.5964,377.4791682,377.4818793,377.482614,377.4807426
3.61305,377.4809863,377.483533,377.4847864,377.4833373
3.6297,377.4827263,377.4851938,377.4868322,377.4858356
3.64635,377.4843857,377.4868561,377.4887414,377.4882062
3.663,377.4859629,377.488512,377.4905074,377.4904221
3.67965,377.487457,377.4901522,377.4921271,377.4924613
3.6963,377.488868,377.4917662,377.4936002,377.4943076
3.71295,377.4901967,377.493343,377.4949296,377.4959506
3.7296,377.4914446,377.4948711,377.4961207,377.497386
3.74625,377.4926137,377.4963393,377.4971809,377.4986152
3.7629,377.4937066,377.4977368,377.4981195,377.4996449
3.77955,377.494726,377.499054,377.498947,377.5004869
3.7962,377.4956752,377.5002823,377.4996748,377.5011566
3.81285,377.4965574,377.5014147,377.5003147,377.5016731
3.8295,377.4973758,377.5024458,377.5008783,377.5020575
3.84615,377.4981335,377.5033719,377.501377,377.5023324
3.8628,377.4988335,377.5041912,377.5018215,377.5025209
3.87945,377.4994785,377.5049036,377.5022213,377.5026456
3.8961,377.5000707,377.5055107,377.5025848,377.5027278
3.91275,377.5006123,377.5060158,377.502919,377.502787
3.9294,377.5011048,377.5064233,377.5032296,377.50284
3.94605,377.5015495,377.5067391,377.5035205,377.5029009
3.9627,377.5019473,377.5069696,377.5037943,377.5029801
3.97935,377.5022987,377.5071222,377.5040522,377.5030848
3.996,377.5026041,377.5072046,377.5042939,377.5032186
4.01265,377.5028635,377.5072246,377.504518,377.503382
4.0293,377.5030766,377.5071899,377.5047222,377.503572
4.04595,377.5032432,377.5071076,377.5049031,377.503783
4.0626,377.5033629,377.5069847,377.505057,377.5040072
4.07925,377.5034352,377.506827,377.5051795,377.5042347
4.0959,377.5034596,377.5066398,377.5052661,377.5044544
4.11255,377.5034358,377.5064271,377.5053121,377.5046543
4.1292,377.5033635,377.506192,377.5053131,377.5048223
4.14585,377.5032424,377.5059367,377.505265,377.5049463
4.1625,377.5030725,377.5056621,377.505164,377.5050153
4.17915,377.5028538,377.5053683,377.5050068,377.5050191
4.1958,377.5025865,377.5050545,377.5047908,377.504949
4.21245,377.502271,377.504719,377.5045143,377.5047982
4.2291,377.5019077,377.5043596,377.5041758,377.5045615
4.24575,377.5014974,377.5039733,377.5037749,377.5042361
4.2624,377.5010406,377.5035572,377.5033119,377.5038207
4.27905,377.5005383,377.5031077,377.5027876,377.5033163
4.2957,377.4999914,377.5026215,377.5022036,377.5027254
4.31235,377.4994008,377.5020953,377.5015617,377.5020522
4.329,377.4987676,377.5015258,377.5008645,377.5013022
4.34565,377.4980927,377.5009104,377.5001148,377.5004821
4.3623,377.4973773,377.5002466,377.4993157,377.4995991
4.37895,377.4966224,377.4995327,377.4984704,377.4986609
4.3956,377.495829,377.4987673,377.4975824,377.4976755
4.41225,377.4949981,377.4979497,377.4966549,377.4966505
4.4289,377.4941306,377.4970799,377.495691,377.4955934
4.44555,377.4932275,377.4961583,377.4946939,377.4945107
4.4622,377.4922896,377.495186,377.4936662,377.4934084
4.47885,377.4913177,377.4941644,377.4926104,377.4922913
4.4955,377.4903127,377.4930956,377.4915285,377.4911633
4.51215,377.4892752,377.4919819,377.4904225,377.490027
4.5288,377.4882059,377.4908259,377.4892935,377.488884
4.54545,377.4871056,377.4896304,377.4881426,377.4877348
4.5621,377.4859747,377.4883984,377.4869703,377.4865791
4.57875,377.4848139,377.4871326,377.485777,377.4854154
4.5954,377.4836237,377.4858361,377.4845625,377.4842416
4.61205,377.4824046,377.4845116,377.4833267,377.4830551
4.6287,377.4811573,377.4831615,377.4820688,377.4818528
4.64535,377.479882,377.4817881,377.4807883,377.4806314
4.662,377.4785794,377.4803936,377.4794844,377.4793874
4.67865,377.4772499,377.4789794,377.4781561,377.4781176
4.6953,377.475894,377.477547,377.4768026,377.4768189
4.71195,377.474512,377.4760974,377.4754231,377.4754885
4.7286,377.4731046,377.4746312,377.4740169,377.4741242
4.74525,377.4716721,377.4731489,377.4725833,377.4727242
4.7619,377.4702149,377.4716503,377.4711219,377.4712874
