Time,V2_rms,V3_rms,V6_rms,V8_rms,V10_rms,V13_rms
16.9164,1.044701641,1.009734947,1.069705293,1.089717846,1.032785343,1.046894917
16.93305,1.04470225,1.009735814,1.069706207,1.089719052,1.03278616,1.046895771
16.9497,1.044702855,1.009736673,1.069707114,1.089720251,1.03278697,1.046896617
16.96635,1.044703455,1.009737525,1.069708013,1.089721444,1.032787772,1.046897455
16.983,1.044704052,1.00973837,1.069708904,1.089722631,1.032788567,1.046898286
16.99965,1.044704645,1.009739206,1.069709787,1.089723811,1.032789355,1.046899109
17.0163,1.044705234,1.009740035,1.069710663,1.089724985,1.032790135,1.046899924
17.03295,1.044705818,1.009740857,1.06971153,1.089726151,1.032790908,1.046900731
17.0496,1.044706398,1.00974167,1.069712389,1.089727311,1.032791674,1.04690153
17.06625,1.044706974,1.009742477,1.069713241,1.089728465,1.032792432,1.046902322
17.0829,1.044707546,1.009743275,1.069714084,1.089729611,1.032793183,1.046903105
17.09955,1.044708114,1.009744065,1.06971492,1.089730751,1.032793926,1.04690388
17.1162,1.044708678,1.009744848,1.069715747,1.089731884,1.032794662,1.046904648
17.13285,1.044709237,1.009745623,1.069716566,1.08973301,1.03279539,1.046905407
17.1495,1.044709792,1.00974639,1.069717378,1.089734129,1.032796111,1.046906159
17.16615,1.044710343,1.009747149,1.06971818,1.089735241,1.032796823,1.046906902
17.1828,1.044710889,1.0097479,1.069718975,1.089736346,1.032797529,1.046907637
17.19945,1.044711431,1.009748644,1.069719762,1.089737444,1.032798226,1.046908364
17.2161,1.044711969,1.009749379,1.06972054,1.089738535,1.032798916,1.046909083
17.23275,1.044712502,1.009750107,1.06972131,1.089739619,1.032799599,1.046909794
17.2494,1.044713031,1.009750826,1.069722072,1.089740695,1.032800273,1.046910496
17.26605,1.044713555,1.009751537,1.069722825,1.089741764,1.03280094,1.04691119
17.2827,1.044714075,1.00975224,1.06972357,1.089742826,1.032801599,1.046911876
17.29935,1.044714591,1.009752936,1.069724306,1.089743881,1.03280225,1.046912554
17.316,1.044715102,1.009753623,1.069725035,1.089744928,1.032802894,1.046913223
17.33265,1.044715609,1.009754302,1.069725754,1.089745968,1.032803529,1.046913884
17.3493,1.044716111,1.009754972,1.069726466,1.089747,1.032804157,1.046914537
17.36595,1.044716608,1.009755635,1.069727168,1.089748025,1.032804777,1.046915181
17.3826,1.044717101,1.009756289,1.069727862,1.089749042,1.032805388,1.046915817
17.39925,1.04471759,1.009756935,1.069728548,1.089750052,1.032805992,1.046916444
17.4159,1.044718074,1.009757573,1.069729225,1.089751054,1.032806588,1.046917063
17.43255,1.044718553,1.009758203,1.069729894,1.089752049,1.032807176,1.046917674
17.4492,1.044719027,1.009758824,1.069730554,1.089753036,1.032807756,1.046918276
17.46585,1.044719497,1.009759437,1.069731205,1.089754015,1.032808328,1.046918869
17.4825,1.044719963,1.009760041,1.069731847,1.089754986,1.032808892,1.046919454
17.49915,1.044720423,1.009760637,1.069732481,1.08975595,1.032809448,1.046920031
17.5158,1.044720879,1.009761225,1.069733106,1.089756906,1.032809996,1.046920598
17.53245,1.044721331,1.009761804,1.069733723,1.089757854,1.032810535,1.046921158
17.5491,1.044721777,1.009762375,1.06973433,1.089758794,1.032811067,1.046921708
17.56575,1.044722219,1.009762938,1.069734929,1.089759726,1.03281159,1.04692225
17.5824,1.044722656,1.009763492,1.069735519,1.08976065,1.032812106,1.046922783
17.59905,1.044723088,1.009764037,1.069736101,1.089761566,1.032812613,1.046923308
17.6157,1.044723516,1.009764574,1.069736673,1.089762474,1.032813112,1.046923824
17.63235,1.044723938,1.009765103,1.069737237,1.089763374,1.032813602,1.046924331
17.649,1.044724356,1.009765623,1.069737791,1.089764266,1.032814085,1.04692483
17.66565,1.044724769,1.009766134,1.069738337,1.08976515,1.032814559,1.046925319
17.6823,1.044725177,1.009766637,1.069738874,1.089766026,1.032815025,1.0469258
17.69895,1.04472558,1.009767131,1.069739402,1.089766893,1.032815483,1.046926273
17.7156,1.044725979,1.009767616,1.069739921,1.089767753,1.032815932,1.046926736
17.73225,1.044726372,1.009768093,1.069740431,1.089768604,1.032816374,1.046927191
17.7489,1.044726761,1.009768561,1.069740932,1.089769446,1.032816806,1.046927636
17.76555,1.044727144,1.009769021,1.069741424,1.089770281,1.032817231,1.046928073
17.7822,1.044727523,1.009769472,1.069741907,1.089771107,1.032817647,1.046928501
17.79885,1.044727897,1.009769914,1.069742381,1.089771925,1.032818055,1.04692892
17.8155,1.044728266,1.009770347,1.069742845,1.089772734,1.032818454,1.046929331
17.83215,1.04472863,1.009770772,1.069743301,1.089773535,1.032818845,1.046929732
17.8488,1.044728988,1.009771188,1.069743748,1.089774327,1.032819228,1.046930125
17.86545,1.044729342,1.009771595,1.069744186,1.089775111,1.032819602,1.046930508
17.8821,1.044729691,1.009771994,1.069744614,1.089775886,1.032819968,1.046930883
17.89875,1.044730035,1.009772383,1.069745033,1.089776653,1.032820325,1.046931249
17.9154,1.044730374,1.009772764,1.069745444,1.089777411,1.032820674,1.046931605
17.93205,1.044730707,1.009773136,1.069745845,1.089778161,1.032821015,1.046931953
17.9487,1.044731036,1.0097735,1.069746236,1.089778901,1.032821347,1.046932292
17.96535,1.04473136,1.009773854,1.069746619,1.089779634,1.03282167,1.046932622
17.982,1.044731678,1.009774199,1.069746993,1.089780357,1.032821985,1.046932943
17.99865,1.044731991,1.009774536,1.069747357,1.089781072,1.032822292,1.046933254
18.0153,1.0447323,1.009774864,1.069747712,1.089781778,1.03282259,1.046933557
18.03195,1.044732603,1.009775183,1.069748058,1.089782475,1.032822879,1.046933851
18.0486,1.044732901,1.009775493,1.069748394,1.089783164,1.03282316,1.046934135
18.06525,1.044733194,1.009775794,1.069748722,1.089783844,1.032823433,1.046934411
18.0819,1.044733481,1.009776086,1.06974904,1.089784514,1.032823697,1.046934678
18.09855,1.044733764,1.00977637,1.069749348,1.089785176,1.032823952,1.046934935
18.1152,1.044734041,1.009776644,1.069749648,1.089785829,1.032824199,1.046935184
18.13185,1.044734313,1.009776909,1.069749938,1.089786473,1.032824437,1.046935423
18.1485,1.04473458,1.009777166,1.069750219,1.089787109,1.032824667,1.046935653
18.16515,1.044734842,1.009777413,1.069750491,1.089787735,1.032824888,1.046935875
18.1818,1.044735099,1.009777652,1.069750753,1.089788352,1.032825101,1.046936087
18.19845,1.04473535,1.009777882,1.069751006,1.08978896,1.032825305,1.04693629
18.2151,1.044735596,1.009778102,1.069751249,1.089789559,1.0328255,1.046936484
18.23175,1.044735837,1.009778314,1.069751484,1.08979015,1.032825687,1.046936668
18.2484,1.044736073,1.009778517,1.069751708,1.089790731,1.032825865,1.046936844
18.26505,1.044736303,1.00977871,1.069751924,1.089791303,1.032826034,1.046937011
18.2817,1.044736528,1.009778895,1.06975213,1.089791865,1.032826195,1.046937168
18.29835,1.044736748,1.009779071,1.069752327,1.089792419,1.032826348,1.046937316
18.315,1.044736963,1.009779238,1.069752514,1.089792964,1.032826491,1.046937455
18.33165,1.044737172,1.009779395,1.069752693,1.089793499,1.032826626,1.046937585
18.3483,1.044737376,1.009779544,1.069752861,1.089794025,1.032826753,1.046937706
18.36495,1.044737575,1.009779684,1.069753021,1.089794542,1.032826871,1.046937818
18.3816,1.044737768,1.009779814,1.06975317,1.08979505,1.03282698,1.046937921
18.39825,1.044737957,1.009779936,1.069753311,1.089795548,1.03282708,1.046938014
18.4149,1.044738139,1.009780049,1.069753442,1.089796038,1.032827172,1.046938098
18.43155,1.044738317,1.009780152,1.069753564,1.089796518,1.032827256,1.046938174
18.4482,1.044738489,1.009780247,1.069753676,1.089796988,1.03282733,1.04693824
18.46485,1.044738656,1.009780332,1.069753779,1.08979745,1.032827396,1.046938296
18.4815,1.044738817,1.009780409,1.069753873,1.089797902,1.032827454,1.046938344
18.49815,1.044738973,1.009780476,1.069753957,1.089798344,1.032827503,1.046938383
18.5148,1.044739124,1.009780535,1.069754032,1.089798778,1.032827543,1.046938412
18.53145,1.04473927,1.009780584,1.069754097,1.089799202,1.032827574,1.046938432
18.5481,1.04473941,1.009780625,1.069754153,1.089799616,1.032827597,1.046938444
18.56475,1.044739545,1.009780656,1.069754199,1.089800021,1.032827611,1.046938446
18.5814,1.044739674,1.009780679,1.069754237,1.089800417,1.032827617,1.046938439
18.59805,1.044739798,1.009780692,1.069754264,1.089800803,1.032827614,1.046938422
18.6147,1.044739917,1.009780696,1.069754283,1.08980118,1.032827602,1.046938397
18.63135,1.04474003,1.009780692,1.069754292,1.089801547,1.032827582,1.046938362
18.648,1.044740138,1.009780678,1.069754291,1.089801905,1.032827553,1.046938319
18.66465,1.04474024,1.009780655,1.069754281,1.089802254,1.032827516,1.046938266
18.6813,1.044740337,1.009780623,1.069754262,1.089802593,1.03282747,1.046938204
18.69795,1.044740429,1.009780583,1.069754233,1.089802922,1.032827415,1.046938133
18.7146,1.044740515,1.009780533,1.069754195,1.089803242,1.032827352,1.046938053
18.73125,1.044740596,1.009780474,1.069754148,1.089803552,1.03282728,1.046937964
18.7479,1.044740672,1.009780406,1.069754091,1.089803853,1.032827199,1.046937866
18.76455,1.044740742,1.00978033,1.069754025,1.089804145,1.03282711,1.046937759
18.7812,1.044740807,1.009780244,1.06975395,1.089804426,1.032827013,1.046937642
18.79785,1.044740866,1.009780149,1.069753865,1.089804699,1.032826907,1.046937517
18.8145,1.04474092,1.009780046,1.069753771,1.089804961,1.032826792,1.046937382
18.83115,1.044740969,1.009779933,1.069753667,1.089805214,1.032826669,1.046937239
18.8478,1.044741012,1.009779811,1.069753554,1.089805458,1.032826537,1.046937086
18.86445,1.044741049,1.009779681,1.069753432,1.089805692,1.032826397,1.046936925
18.8811,1.044741082,1.009779542,1.0697533,1.089805916,1.032826248,1.046936754
18.89775,1.044741109,1.009779393,1.06975316,1.089806131,1.03282609,1.046936574
18.9144,1.04474113,1.009779236,1.06975301,1.089806336,1.032825924,1.046936386
18.93105,1.044741146,1.00977907,1.06975285,1.089806532,1.03282575,1.046936188
18.9477,1.044741157,1.009778894,1.069752681,1.089806717,1.032825567,1.046935981
18.96435,1.044741162,1.00977871,1.069752503,1.089806894,1.032825376,1.046935766
18.981,1.044741162,1.009778518,1.069752316,1.08980706,1.032825176,1.046935541
18.99765,1.044741157,1.009778316,1.06975212,1.089807217,1.032824967,1.046935308
19.0143,1.044741146,1.009778105,1.069751914,1.089807365,1.032824751,1.046935065
19.03095,1.04474113,1.009777886,1.069751699,1.089807502,1.032824525,1.046934814
19.0476,1.044741108,1.009777657,1.069751475,1.08980763,1.032824292,1.046934554
19.06425,1.044741081,1.00977742,1.069751241,1.089807749,1.03282405,1.046934284
19.0809,1.044741049,1.009777174,1.069750998,1.089807858,1.032823799,1.046934006
19.09755,1.044741011,1.009776919,1.069750747,1.089807957,1.03282354,1.046933719
19.1142,1.044740968,1.009776656,1.069750486,1.089808046,1.032823273,1.046933423
19.13085,1.044740919,1.009776383,1.069750215,1.089808126,1.032822998,1.046933119
19.1475,1.044740865,1.009776102,1.069749936,1.089808196,1.032822714,1.046932805
19.16415,1.044740806,1.009775812,1.069749648,1.089808257,1.032822421,1.046932483
19.1808,1.044740741,1.009775513,1.06974935,1.089808308,1.032822121,1.046932152
19.19745,1.044740671,1.009775206,1.069749043,1.089808349,1.032821812,1.046931812
19.2141,1.044740596,1.00977489,1.069748728,1.089808381,1.032821495,1.046931463
19.23075,1.044740515,1.009774565,1.069748403,1.089808403,1.032821169,1.046931106
19.2474,1.044740429,1.009774232,1.069748069,1.089808415,1.032820835,1.04693074
19.26405,1.044740338,1.009773889,1.069747726,1.089808418,1.032820493,1.046930365
19.2807,1.044740241,1.009773539,1.069747374,1.089808411,1.032820143,1.046929981
19.29735,1.044740139,1.009773179,1.069747013,1.089808394,1.032819785,1.046929589
19.314,1.044740031,1.009772811,1.069746643,1.089808368,1.032819418,1.046929188
19.33065,1.044739919,1.009772434,1.069746264,1.089808332,1.032819043,1.046928779
19.3473,1.0447398,1.009772049,1.069745876,1.089808287,1.03281866,1.046928361
19.36395,1.044739677,1.009771655,1.069745479,1.089808231,1.032818269,1.046927934
19.3806,1.044739548,1.009771253,1.069745073,1.089808167,1.03281787,1.046927499
19.39725,1.044739414,1.009770842,1.069744658,1.089808092,1.032817462,1.046927055
19.4139,1.044739275,1.009770423,1.069744235,1.089808009,1.032817047,1.046926602
19.43055,1.04473913,1.009769995,1.069743802,1.089807915,1.032816623,1.046926141
19.4472,1.044738981,1.009769559,1.069743361,1.089807812,1.032816192,1.046925672
19.46385,1.044738825,1.009769114,1.069742911,1.089807699,1.032815752,1.046925194
19.4805,1.044738665,1.009768661,1.069742452,1.089807577,1.032815304,1.046924707
19.49715,1.044738499,1.009768199,1.069741984,1.089807445,1.032814849,1.046924212
19.5138,1.044738328,1.009767729,1.069741508,1.089807304,1.032814385,1.046923709
19.53045,1.044738152,1.009767251,1.069741023,1.089807153,1.032813914,1.046923198
19.5471,1.044737971,1.009766764,1.069740529,1.089806992,1.032813434,1.046922677
19.56375,1.044737784,1.009766269,1.069740026,1.089806822,1.032812947,1.046922149
19.5804,1.044737592,1.009765765,1.069739515,1.089806643,1.032812451,1.046921612
19.59705,1.044737395,1.009765254,1.069738995,1.089806454,1.032811948,1.046921067
19.6137,1.044737193,1.009764734,1.069738466,1.089806255,1.032811437,1.046920514
19.63035,1.044736985,1.009764206,1.069737929,1.089806047,1.032810919,1.046919953
19.647,1.044736773,1.009763669,1.069737383,1.089805829,1.032810392,1.046919383
19.66365,1.044736555,1.009763125,1.069736829,1.089805602,1.032809858,1.046918805
19.6803,1.044736332,1.009762572,1.069736266,1.089805366,1.032809316,1.046918219
19.69695,1.044736104,1.009762011,1.069735695,1.08980512,1.032808766,1.046917624
19.7136,1.044735871,1.009761442,1.069735115,1.089804865,1.032808208,1.046917022
19.73025,1.044735632,1.009760865,1.069734527,1.0898046,1.032807643,1.046916412
19.7469,1.044735389,1.00976028,1.06973393,1.089804326,1.03280707,1.046915793
19.76355,1.04473514,1.009759687,1.069733325,1.089804042,1.03280649,1.046915166
19.7802,1.044734886,1.009759086,1.069732711,1.089803749,1.032805902,1.046914532
19.79685,1.044734628,1.009758477,1.069732089,1.089803447,1.032805306,1.046913889
19.8135,1.044734364,1.00975786,1.069731459,1.089803135,1.032804703,1.046913239
19.83015,1.044734095,1.009757235,1.069730821,1.089802814,1.032804092,1.04691258
19.8468,1.044733821,1.009756602,1.069730174,1.089802484,1.032803474,1.046911914
19.86345,1.044733542,1.009755961,1.069729519,1.089802144,1.032802848,1.04691124
19.8801,1.044733258,1.009755312,1.069728856,1.089801795,1.032802215,1.046910558
19.89675,1.044732969,1.009754656,1.069728185,1.089801437,1.032801575,1.046909868
19.9134,1.044732675,1.009753992,1.069727505,1.08980107,1.032800927,1.04690917
19.93005,1.044732376,1.00975332,1.069726818,1.089800693,1.032800272,1.046908465
19.9467,1.044732072,1.00975264,1.069726122,1.089800307,1.032799609,1.046907751
19.96335,1.044731763,1.009751953,1.069725418,1.089799912,1.032798939,1.046907031
19.98,1.044731449,1.009751258,1.069724706,1.089799508,1.032798262,1.046906302
